,Unnamed: 0,Unnamed: 0.1,sentences,label,past tense
1087,1087,7,"Our Penang, Malaysia office expects to save roughly 66,000 kWh of energy per year and reduce emissions by 44 tCO2e from the replacement of several units of florescent lamps with  LEDs and through the installation of an inverter control for the building’s chiller.",1,False
1088,1088,8,"Our Breinigsville, Pennsylvania manufacturing facility is converting ten pumps from wet to dry, a transition that saves 50,000 kWh of energy annually, reduces emissions by 16 tCO2e per year and reduces the consumption of hydrocarbon and  Polytetrafluoroethylene (PTFE) based oils by 95%.",1,False
1089,1089,9,"Our Beijing, China office installed occupancy sensors for public area lighting, an initiative that saves up to 8,400 kWh of electricity and reduces emissions by 5 tCO2e per year.",1,True
1090,1090,10,FUEL AND ENERGY CONSUMPTION GREENHOUSE GAS EMISSIONS,1,False
1091,1091,0,"Interpretation When we use the terms “Broadcom,” “we,” “us,” “our” and the “company,” we  mean Broadcom Inc., a Delaware corporation, and its consolidated subsidiaries,  taken as a whole, unless the context otherwise indicates.",0,False
1092,1092,1,"In 2021, Broadcom became a  member of the Responsible  Business Alliance (RBA).",0,True
1093,1093,2,"We have also optimized HVAC systems through incoming  air damper adjustments, increased use of carbon filters for odor  reduction and introduced high efficiency pre-filters to minimize outside  particulates from entering into the office space and manufacturing areas.",0,True
1094,1094,3,"In the U.S., our Fort Collins manufacturing facility is the primary  driver of our water consumption.",0,False
1095,1095,4,We also took steps to assess and prepare for the emergence  of new regulatory requirements on critical infrastructure and supply  chain security in sectors that we serve.,0,True
1096,1096,5,"TCFD Recommendation Broadcom Disclosure Disclosure Location GOVERNANCE: Disclose the organization’s governance around climate-related risks and opportunities a) Describe the board’s  oversight of climate-related  risks and opportunities Our Board of Directors (Board) oversees corporate social responsibility and ESG matters at Broadcom, including  climate-related issues.",0,False
1097,1097,6,Networking in data centers accounts for approximately 9% of a data  center’s power consumption and we expect this to continue to grow in  the coming years.,0,False
1098,1098,7,"Recognizing the increased importance of corporate social responsibility and  sustainability for Broadcom’s continued business success, our Board changed  the name of the “Nominating and Corporate Governance Committee” to  the “Nominating, Environmental, Social and Governance Committee” (NESG  Committee) in February 2021.",0,True
1099,1099,8,32 BROADCOM 2021 ESG REPORT,0,False
1100,1100,9,"COVID-19 and  Supply Challenges As the COVID-19 pandemic continued in 2021,  we experienced some disruption in our supply  chain when facilities of our key suppliers and  service providers were impacted or operated  with limited resources and workers.",0,False
1101,1101,10,21 BROADCOM 2021 ESG REPORT,0,False
1102,1102,0,"In 2021, we moved up the target date of our commitment to reach net-zero emissions by a decade, from 2050 to 2040.",1,True
1103,1103,1,"We To further our efforts to promote environmental stewardship and inclusive growth, we issued our first-ever Sustainability Bond in March 2021.",1,True
1104,1104,2,"Net proceeds from the 10-year, $600 million senior notes will be allocated to eligible ESG investments, expenditures and contributions.",1,True
1105,1105,3,"These include green buildings, technologies and social programs such as Mastercard Impact Fund, COVID-19 response, and others with a commercially sustainable impact.",1,False
1106,1106,4,"Mastercard continued to work on forest restoration projects globally through our Priceless Planet Coalition, which unites our partners in the commitment to restore 100 million trees over five years.",1,True
1107,1107,5,"continue at these Additionally, 15 new sites through 2022. restoration projects, announced in 2022, have been added to the portfolio, for a total of more than 12 million trees funded through restoration grants.",1,False
1108,1108,6,"Mastercard’s efforts to help consumers understand how their purchases impact the environment include our Carbon Calculator, which was launched in collaboration with the Swedish fintech Doconomy.",1,False
1109,1109,7,"the approximate carbon impact of their monthly card spend in their issuer’s mobile banking app, cardholders can choose to donate to forest restoration initiatives that achieve significant impact by counterbalancing CO2.",1,False
1110,1110,8,"emissions from our operations through energy efficiency, renewable energy and alternative fuel use.",1,False
1111,1111,9,"We are continuing efforts with our suppliers, who account for more than 70 percent of our Scope 3 emissions, through engagement, interventions and target-setting.",1,False
1112,1112,10,help us achieve our 2040 net-zero goal.,1,False
1113,1113,11,"In addition, our short-term target calls for reducing Scope 1 and Scope 2 GHG emissions by 38 percent, and Scope 3 GHG emissions by 20 percent, between 2016 and 2025, aligning us with the 2015 Paris Agreement.",1,False
1114,1114,12,SCOPE 1 AND 2 EMISSIONS SCOPE 3 EMISSIONS,1,False
1115,1115,13,All our owned data centers use 100 percent renewable energy.,1,False
1116,1116,14,Two-thirds of them rely on solar energy produced on-site.,1,False
1117,1117,15,"Mastercard has been 100 percent renewable since 2017, initially through the purchase of renewable-energy credits.",1,True
1118,1118,16,"effort is implementing direct renewable energy through on-site development, which can be done only at our owned facilities.",1,False
1119,1119,17,"This includes solar panels in our O’Fallon, Missouri; Kansas City, Missouri; and Purchase, New York, locations.",1,False
1120,1120,18,"Our second approach involves long-term renewable-energy credit deals: We have 5- to 12-year agreements with our utility providers or third parties in the U.K., Australia and other locations.",1,False
1121,1121,19,The third component is buying in-country renewable- energy credits at our global sites that are too small for long-term agreements.,1,False
1122,1122,20,This helps “green the grid” by signaling a demand for renewable-energy credits and providing financing for renewable energy.,1,False
1123,1123,21,"Our final approach, in countries without a renewable-energy credit market, is to purchase renewable-energy credits in neighboring countries that are connected to the same grid.",1,False
1124,1124,22,Our goal is to reduce our number of unbundled renewable-energy credits and increase longer-term sources of renewable energy.,1,False
1125,1125,0,That’s where the   value of collaboration and partnership   shines brightest.,0,False
1126,1126,1,"To encourage the use of the Helpline   and other avenues for raising ethical   and legal concerns, we have a Non- Retaliation Policy.",0,False
1127,1127,2,"1B people, 50M MSMEs financially included  Provide solutions to 25M women entrepreneurs   to help them grow their business  $250M in financial, tech, product   and insight assets for MSMEs  Exceeded $120 million in spend   with Black suppliers  People  We respect and    value all people.",0,True
1128,1128,3,"For example, $1.67 for every   $1 contributed on the first 6 percent   of base pay for all employees in the   U.S.",0,True
1129,1129,4,"The two programs alone included   more than 8 million people, with City Key   adding 55 initiatives totaling $1.5 billion   in 2021, up from $149 million in 2020.",0,True
